y2_state,y2_state_name,y2_statefips,y2_countyfips,y2_county_name,y1_statefips,y1_countyfips,y1_state,y1_state_name,y1_county_name,n1,n2,AGI
SD,South Dakota,46,011,Brookings County,46,027,SD,South Dakota,Clay County,11,18,204
SD,South Dakota,46,011,Brookings County,63,010,XX,,Same State,120,185,1525
SD,South Dakota,46,011,Brookings County,63,011,XX,,Region 1: Northeast,15,33,371
SD,South Dakota,46,011,Brookings County,63,012,XX,,Region 2: Midwest,249,447,5078
SD,South Dakota,46,011,Brookings County,63,013,XX,,Region 3: South,58,110,1174
SD,South Dakota,46,011,Brookings County,63,014,XX,,Region 4: West,79,145,1723
SD,South Dakota,46,011,Brookings County,63,050,SD,,County Non-Migrant,7848,18285,248982
SD,South Dakota,46,013,Brown County,96,000,SD,Total Migration-US and Foreign,Total (State Aggregate),906,1679,18689
SD,South Dakota,46,013,Brown County,46,115,SD,South Dakota,Spink County,45,94,764
SD,South Dakota,46,013,Brown County,46,099,SD,South Dakota,Minnehaha County,44,83,1042
SD,South Dakota,46,013,Brown County,46,045,SD,South Dakota,Edmunds County,41,75,806
SD,South Dakota,46,013,Brown County,46,029,SD,South Dakota,Codington County,30,51,482
SD,South Dakota,46,013,Brown County,46,065,SD,South Dakota,Hughes County,30,47,476
SD,South Dakota,46,013,Brown County,38,017,ND,North Dakota,Cass County,26,43,506
SD,South Dakota,46,013,Brown County,46,103,SD,South Dakota,Pennington County,20,38,496
SD,South Dakota,46,013,Brown County,46,037,SD,South Dakota,Day County,19,39,314
SD,South Dakota,46,013,Brown County,46,089,SD,South Dakota,McPherson County,19,31,328
SD,South Dakota,46,013,Brown County,46,129,SD,South Dakota,Walworth County,19,29,353
SD,South Dakota,46,013,Brown County,46,091,SD,South Dakota,Marshall County,19,32,382
SD,South Dakota,46,013,Brown County,46,005,SD,South Dakota,Beadle County,18,32,456
SD,South Dakota,46,013,Brown County,46,011,SD,South Dakota,Brookings County,13,20,226
SD,South Dakota,46,013,Brown County,27,053,Mn,Minnesota,Hennepin County,12,20,209
SD,South Dakota,46,013,Brown County,46,107,SD,South Dakota,Potter County,12,14,178
SD,South Dakota,46,013,Brown County,46,049,SD,South Dakota,Faulk County,11,19,212
SD,South Dakota,46,013,Brown County,38,021,ND,North Dakota,Dickey County,10,16,176
SD,South Dakota,46,013,Brown County,63,020,XX,,Same State,118,218,1750
SD,South Dakota,46,013,Brown County,63,021,XX,,"Same Region, Diff. State",208,399,5204
SD,South Dakota,46,013,Brown County,63,022,XX,,Different Region,192,379,4329
SD,South Dakota,46,013,Brown County,63,050,SD,,County Non-Migrant,12733,28873,427408
SD,South Dakota,46,015,Brule County,96,000,SD,Total Migration-US and Foreign,Total (State Aggregate),138,261,3209
SD,South Dakota,46,015,Brule County,46,085,SD,South Dakota,Lyman County,16,38,300
SD,South Dakota,46,015,Brule County,46,099,SD,South Dakota,Minnehaha County,10,19,169
SD,South Dakota,46,015,Brule County,63,020,XX,,Same State,66,122,1249
SD,South Dakota,46,015,Brule County,63,021,XX,,"Same Region, Diff. State",19,33,603
SD,South Dakota,46,015,Brule County,63,022,XX,,Different Region,27,49,888
SD,South Dakota,46,015,Brule County,63,050,SD,,County Non-Migrant,1829,4404,48214
SD,South Dakota,46,017,Buffalo County,96,000,SD,Total Migration-US and Foreign,Total (State Aggregate),37,95,650
SD,South Dakota,46,017,Buffalo County,63,030,XX,,Suppress All Flows,37,95,650
SD,South Dakota,46,017,Buffalo County,63,050,SD,,County Non-Migrant,385,1142,6805
SD,South Dakota,46,019,Butte County,96,000,SD,Total Migration-US and Foreign,Total (State Aggregate),321,722,5824
SD,South Dakota,46,019,Butte County,46,081,SD,South Dakota,Lawrence County,59,131,1140
SD,South Dakota,46,019,Butte County,46,103,SD,South Dakota,Pennington County,24,51,379
SD,South Dakota,46,019,Butte County,46,093,SD,South Dakota,Meade County,20,50,372
SD,South Dakota,46,019,Butte County,63,010,XX,,Same State,53,109,857
SD,South Dakota,46,019,Butte County,63,011,XX,,Region 1: Northeast,17,43,300
SD,South Dakota,46,019,Butte County,63,012,XX,,Region 2: Midwest,33,73,644
SD,South Dakota,46,019,Butte County,63,013,XX,,Region 3: South,32,56,499
SD,South Dakota,46,019,Butte County,63,014,XX,,Region 4: West,83,209,1633
SD,South Dakota,46,019,Butte County,63,050,SD,,County Non-Migrant,2738,6696,67246
SD,South Dakota,46,021,Campbell County,96,000,SD,Total Migration-US and Foreign,Total (State Aggregate),20,39,411
SD,South Dakota,46,021,Campbell County,63,030,XX,,Suppress All Flows,20,39,411
SD,South Dakota,46,021,Campbell County,63,050,SD,,County Non-Migrant,671,1632,13712
SD,South Dakota,46,023,Charles Mix County,96,000,SD,Total Migration-US and Foreign,Total (State Aggregate),165,410,2953
SD,South Dakota,46,023,Charles Mix County,46,099,SD,South Dakota,Minnehaha County,16,32,246
SD,South Dakota,46,023,Charles Mix County,46,043,SD,South Dakota,Douglas County,14,39,221
SD,South Dakota,46,023,Charles Mix County,46,035,SD,South Dakota,Davison County,11,19,148
SD,South Dakota,46,023,Charles Mix County,63,020,XX,,Same State,69,176,1382
SD,South Dakota,46,023,Charles Mix County,63,021,XX,,"Same Region, Diff. State",30,81,591
SD,South Dakota,46,023,Charles Mix County,63,022,XX,,Different Region,25,63,365
SD,South Dakota,46,023,Charles Mix County,63,050,SD,,County Non-Migrant,3041,7640,73884
SD,South Dakota,46,025,Clark County,96,000,SD,Total Migration-US and Foreign,Total (State Aggregate),88,200,1773
SD,South Dakota,46,025,Clark County,46,029,SD,South Dakota,Codington County,22,55,402
SD,South Dakota,46,025,Clark County,63,020,XX,,Same State,34,64,641
SD,South Dakota,46,025,Clark County,63,021,XX,,"Same Region, Diff. State",16,37,344
SD,South Dakota,46,025,Clark County,63,022,XX,,Different Region,16,44,386
SD,South Dakota,46,025,Clark County,63,050,SD,,County Non-Migrant,1455,3398,34373
SD,South Dakota,46,027,Clay County,96,000,SD,Total Migration-US and Foreign,Total (State Aggregate),612,978,9768
SD,South Dakota,46,027,Clay County,46,099,SD,South Dakota,Minnehaha County,69,102,1089
SD,South Dakota,46,027,Clay County,46,135,SD,South Dakota,Yankton County,33,63,646
SD,South Dakota,46,027,Clay County,57,001,FR,Foreign,Total (Same State),31,35,197
SD,South Dakota,46,027,Clay County,19,193,Ia,Iowa,Woodbury County,26,38,413
SD,South Dakota,46,027,Clay County,46,127,SD,South Dakota,Union County,21,32,306
SD,South Dakota,46,027,Clay County,46,103,SD,South Dakota,Pennington County,17,28,173
SD,South Dakota,46,027,Clay County,31,109,Ne,Nebraska,Lancaster County,14,20,247
SD,South Dakota,46,027,Clay County,19,149,Ia,Iowa,Plymouth County,12,18,169
SD,South Dakota,46,027,Clay County,46,011,SD,South Dakota,Brookings County,10,20,88
SD,South Dakota,46,027,Clay County,63,010,XX,,Same State,119,191,1466
SD,South Dakota,46,027,Clay County,63,011,XX,,Region 1: Northeast,15,35,309
SD,South Dakota,46,027,Clay County,63,012,XX,,Region 2: Midwest,148,223,2538
SD,South Dakota,46,027,Clay County,63,013,XX,,Region 3: South,37,71,987
SD,South Dakota,46,027,Clay County,63,014,XX,,Region 4: West,60,102,1140
SD,South Dakota,46,027,Clay County,63,050,SD,,County Non-Migrant,3636,8188,107967
SD,South Dakota,46,029,Codington County,96,000,SD,Total Migration-US and Foreign,Total (State Aggregate),729,1522,15196
SD,South Dakota,46,029,Codington County,46,099,SD,South Dakota,Minnehaha County,46,91,988
SD,South Dakota,46,029,Codington County,46,013,SD,South Dakota,Brown County,45,90,695
SD,South Dakota,46,029,Codington County,46,057,SD,South Dakota,Hamlin County,34,61,703
SD,South Dakota,46,029,Codington County,46,051,SD,South Dakota,Grant County,33,70,560
SD,South Dakota,46,029,Codington County,46,109,SD,South Dakota,Roberts County,32,80,511
SD,South Dakota,46,029,Codington County,46,025,SD,South Dakota,Clark County,27,57,515
SD,South Dakota,46,029,Codington County,46,011,SD,South Dakota,Brookings County,26,49,492
SD,South Dakota,46,029,Codington County,46,039,SD,South Dakota,Deuel County,23,51,353
SD,South Dakota,46,029,Codington County,46,037,SD,South Dakota,Day County,17,30,320
SD,South Dakota,46,029,Codington County,27,053,Mn,Minnesota,Hennepin County,13,19,217
SD,South Dakota,46,029,Codington County,46,065,SD,South Dakota,Hughes County,11,25,175
SD,South Dakota,46,029,Codington County,38,017,ND,North Dakota,Cass County,10,17,150
SD,South Dakota,46,029,Codington County,46,115,SD,South Dakota,Spink County,10,12,88
SD,South Dakota,46,029,Codington County,63,010,XX,,Same State,111,186,1742
SD,South Dakota,46,029,Codington County,63,011,XX,,Region 1: Northeast,13,36,297
SD,South Dakota,46,029,Codington County,63,012,XX,,Region 2: Midwest,150,376,4251
SD,South Dakota,46,029,Codington County,63,013,XX,,Region 3: South,41,80,874
SD,South Dakota,46,029,Codington County,63,014,XX,,Region 4: West,87,192,2265
SD,South Dakota,46,029,Codington County,63,050,SD,,County Non-Migrant,8303,19753,256659
SD,South Dakota,46,031,Corson County,96,000,SD,Total Migration-US and Foreign,Total (State Aggregate),69,135,1071
SD,South Dakota,46,031,Corson County,46,129,SD,South Dakota,Walworth County,10,18,109
SD,South Dakota,46,031,Corson County,63,020,XX,,Same State,22,39,381
SD,South Dakota,46,031,Corson County,63,021,XX,,"Same Region, Diff. State",17,35,241
SD,South Dakota,46,031,Corson County,63,022,XX,,Different Region,20,43,340
SD,South Dakota,46,031,Corson County,63,050,SD,,County Non-Migrant,975,2639,19477
SD,South Dakota,46,033,Custer County,96,000,SD,Total Migration-US and Foreign,Total (State Aggregate),281,619,7274
SD,South Dakota,46,033,Custer County,46,103,SD,South Dakota,Pennington County,49,123,836
SD,South Dakota,46,033,Custer County,46,093,SD,South Dakota,Meade County,18,34,459
SD,South Dakota,46,033,Custer County,46,047,SD,South Dakota,Fall River County,16,45,322
SD,South Dakota,46,033,Custer County,46,081,SD,South Dakota,Lawrence County,11,26,315
SD,South Dakota,46,033,Custer County,63,010,XX,,Same State,45,100,1055
SD,South Dakota,46,033,Custer County,63,011,XX,,Region 1: Northeast,14,31,365
SD,South Dakota,46,033,Custer County,63,012,XX,,Region 2: Midwest,52,106,1268
SD,South Dakota,46,033,Custer County,63,013,XX,,Region 3: South,22,41,1012
SD,South Dakota,46,033,Custer County,63,014,XX,,Region 4: West,54,113,1642
SD,South Dakota,46,033,Custer County,63,050,SD,,County Non-Migrant,2255,5174,57300
SD,South Dakota,46,035,Davison County,96,000,SD,Total Migration-US and Foreign,Total (State Aggregate),479,948,9980
SD,South Dakota,46,035,Davison County,46,099,SD,South Dakota,Minnehaha County,53,91,1010
SD,South Dakota,46,035,Davison County,46,061,SD,South Dakota,Hanson County,26,58,452
SD,South Dakota,46,035,Davison County,46,103,SD,South Dakota,Pennington County,19,30,250
SD,South Dakota,46,035,Davison County,46,003,SD,South Dakota,Aurora County,18,39,478
SD,South Dakota,46,035,Davison County,46,005,SD,South Dakota,Beadle County,16,25,220
SD,South Dakota,46,035,Davison County,46,067,SD,South Dakota,Hutchinson County,16,32,258
SD,South Dakota,46,035,Davison County,46,043,SD,South Dakota,Douglas County,13,24,201
SD,South Dakota,46,035,Davison County,46,111,SD,South Dakota,Sanborn County,12,31,161
SD,South Dakota,46,035,Davison County,46,015,SD,South Dakota,Brule County,12,21,189
SD,South Dakota,46,035,Davison County,46,123,SD,South Dakota,Tripp County,10,16,99
SD,South Dakota,46,035,Davison County,63,010,XX,,Same State,104,199,1659
SD,South Dakota,46,035,Davison County,63,011,XX,,Region 1: Northeast,11,22,447
SD,South Dakota,46,035,Davison County,63,012,XX,,Region 2: Midwest,86,176,2917
SD,South Dakota,46,035,Davison County,63,013,XX,,Region 3: South,24,45,412
SD,South Dakota,46,035,Davison County,63,014,XX,,Region 4: West,59,139,1227
SD,South Dakota,46,035,Davison County,63,050,SD,,County Non-Migrant,5919,13931,191854
SD,South Dakota,46,037,Day County,96,000,SD,Total Migration-US and Foreign,Total (State Aggregate),127,262,2417
SD,South Dakota,46,037,Day County,46,029,SD,South Dakota,Codington County,14,26,218
SD,South Dakota,46,037,Day County,46,013,SD,South Dakota,Brown County,13,25,198
SD,South Dakota,46,037,Day County,63,020,XX,,Same State,49,102,816
SD,South Dakota,46,037,Day County,63,021,XX,,"Same Region, Diff. State",31,69,680
SD,South Dakota,46,037,Day County,63,022,XX,,Different Region,20,40,505
SD,South Dakota,46,037,Day County,63,050,SD,,County Non-Migrant,2386,5584,53276
SD,South Dakota,46,039,Deuel County,96,000,SD,Total Migration-US and Foreign,Total (State Aggregate),103,207,2203
SD,South Dakota,46,039,Deuel County,46,029,SD,South Dakota,Codington County,14,31,260
SD,South Dakota,46,039,Deuel County,46,011,SD,South Dakota,Brookings County,10,19,195
SD,South Dakota,46,039,Deuel County,63,020,XX,,Same State,31,63,833
SD,South Dakota,46,039,Deuel County,63,021,XX,,"Same Region, Diff. State",31,60,595
SD,South Dakota,46,039,Deuel County,63,022,XX,,Different Region,17,34,320
SD,South Dakota,46,039,Deuel County,63,050,SD,,County Non-Migrant,1577,3812,33377
SD,South Dakota,46,041,Dewey County,96,000,SD,Total Migration-US and Foreign,Total (State Aggregate),111,250,2085
SD,South Dakota,46,041,Dewey County,46,137,SD,South Dakota,Ziebach County,12,39,150
SD,South Dakota,46,041,Dewey County,63,020,XX,,Same State,54,128,918
SD,South Dakota,46,041,Dewey County,63,021,XX,,"Same Region, Diff. State",22,37,410
SD,South Dakota,46,041,Dewey County,63,022,XX,,Different Region,23,46,607
SD,South Dakota,46,041,Dewey County,63,050,SD,,County Non-Migrant,1443,4000,28212
SD,South Dakota,46,043,Douglas County,96,000,SD,Total Migration-US and Foreign,Total (State Aggregate),49,113,872
SD,South Dakota,46,043,Douglas County,63,030,XX,,Suppress All Flows,49,113,872
SD,South Dakota,46,043,Douglas County,63,050,SD,,County Non-Migrant,1078,2777,23740
SD,South Dakota,46,045,Edmunds County,96,000,SD,Total Migration-US and Foreign,Total (State Aggregate),87,182,3717
SD,South Dakota,46,045,Edmunds County,46,013,SD,South Dakota,Brown County,36,77,2637
SD,South Dakota,46,045,Edmunds County,63,030,XX,,Suppress All Flows,51,105,1080
SD,South Dakota,46,045,Edmunds County,63,050,SD,,County Non-Migrant,1558,3743,39826
SD,South Dakota,46,047,Fall River County,96,000,SD,Total Migration-US and Foreign,Total (State Aggregate),252,565,5033
SD,South Dakota,46,047,Fall River County,46,103,SD,South Dakota,Pennington County,19,37,276
SD,South Dakota,46,047,Fall River County,46,033,SD,South Dakota,Custer County,16,22,229
SD,South Dakota,46,047,Fall River County,46,093,SD,South Dakota,Meade County,10,20,165
SD,South Dakota,46,047,Fall River County,63,020,XX,,Same State,37,92,801
SD,South Dakota,46,047,Fall River County,63,021,XX,,"Same Region, Diff. State",61,161,1302
SD,South Dakota,46,047,Fall River County,63,022,XX,,Different Region,109,233,2260
SD,South Dakota,46,047,Fall River County,63,050,SD,,County Non-Migrant,2296,5138,60592
SD,South Dakota,46,049,Faulk County,96,000,SD,Total Migration-US and Foreign,Total (State Aggregate),42,92,797
SD,South Dakota,46,049,Faulk County,46,013,SD,South Dakota,Brown County,10,23,222
SD,South Dakota,46,049,Faulk County,63,030,XX,,Suppress All Flows,32,69,575
SD,South Dakota,46,049,Faulk County,63,050,SD,,County Non-Migrant,885,2095,22032
SD,South Dakota,46,051,Grant County,96,000,SD,Total Migration-US and Foreign,Total (State Aggregate),145,310,3338
SD,South Dakota,46,051,Grant County,46,109,SD,South Dakota,Roberts County,15,36,298
SD,South Dakota,46,051,Grant County,46,029,SD,South Dakota,Codington County,14,17,129
SD,South Dakota,46,051,Grant County,27,011,Mn,Minnesota,Big Stone County,10,26,323
SD,South Dakota,46,051,Grant County,63,020,XX,,Same State,37,79,858
SD,South Dakota,46,051,Grant County,63,021,XX,,"Same Region, Diff. State",42,98,1014
SD,South Dakota,46,051,Grant County,63,022,XX,,Different Region,27,54,716
SD,South Dakota,46,051,Grant County,63,050,SD,,County Non-Migrant,2896,7146,78713
SD,South Dakota,46,053,Gregory County,96,000,SD,Total Migration-US and Foreign,Total (State Aggregate),78,170,1831
SD,South Dakota,46,053,Gregory County,46,123,SD,South Dakota,Tripp County,12,32,178
SD,South Dakota,46,053,Gregory County,63,020,XX,,Same State,24,47,521
SD,South Dakota,46,053,Gregory County,63,021,XX,,"Same Region, Diff. State",21,49,427
SD,South Dakota,46,053,Gregory County,63,022,XX,,Different Region,21,42,705
SD,South Dakota,46,053,Gregory County,63,050,SD,,County Non-Migrant,1733,4150,35998
SD,South Dakota,46,055,Haakon County,96,000,SD,Total Migration-US and Foreign,Total (State Aggregate),47,102,919
SD,South Dakota,46,055,Haakon County,63,030,XX,,Suppress All Flows,47,102,919
SD,South Dakota,46,055,Haakon County,63,050,SD,,County Non-Migrant,932,2451,23753
SD,South Dakota,46,057,Hamlin County,96,000,SD,Total Migration-US and Foreign,Total (State Aggregate),124,297,2516
SD,South Dakota,46,057,Hamlin County,46,029,SD,South Dakota,Codington County,35,74,633
SD,South Dakota,46,057,Hamlin County,46,011,SD,South Dakota,Brookings County,17,25,237
SD,South Dakota,46,057,Hamlin County,63,020,XX,,Same State,31,82,854
SD,South Dakota,46,057,Hamlin County,63,021,XX,,"Same Region, Diff. State",16,45,365
SD,South Dakota,46,057,Hamlin County,63,022,XX,,Different Region,25,71,427
SD,South Dakota,46,057,Hamlin County,63,050,SD,,County Non-Migrant,1605,4110,38570
SD,South Dakota,46,059,Hand County,96,000,SD,Total Migration-US and Foreign,Total (State Aggregate),73,172,1592
SD,South Dakota,46,059,Hand County,63,030,XX,,Suppress All Flows,73,172,1592
SD,South Dakota,46,059,Hand County,63,050,SD,,County Non-Migrant,1451,3417,34237
SD,South Dakota,46,061,Hanson County,96,000,SD,Total Migration-US and Foreign,Total (State Aggregate),56,136,1317
SD,South Dakota,46,061,Hanson County,46,035,SD,South Dakota,Davison County,16,38,385
SD,South Dakota,46,061,Hanson County,46,099,SD,South Dakota,Minnehaha County,10,22,176
SD,South Dakota,46,061,Hanson County,63,030,XX,,Suppress All Flows,30,76,756
SD,South Dakota,46,061,Hanson County,63,050,SD,,County Non-Migrant,901,2203,22867
SD,South Dakota,46,063,Harding County,96,000,SD,Total Migration-US and Foreign,Total (State Aggregate),32,64,577
SD,South Dakota,46,063,Harding County,63,030,XX,,Suppress All Flows,32,64,577
SD,South Dakota,46,063,Harding County,63,050,SD,,County Non-Migrant,481,1255,11016
SD,South Dakota,46,065,Hughes County,96,000,SD,Total Migration-US and Foreign,Total (State Aggregate),507,989,11398
SD,South Dakota,46,065,Hughes County,46,099,SD,South Dakota,Minnehaha County,50,93,1346
SD,South Dakota,46,065,Hughes County,46,117,SD,South Dakota,Stanley County,37,65,705
SD,South Dakota,46,065,Hughes County,46,103,SD,South Dakota,Pennington County,28,69,572
SD,South Dakota,46,065,Hughes County,46,013,SD,South Dakota,Brown County,20,35,556
SD,South Dakota,46,065,Hughes County,46,119,SD,South Dakota,Sully County,16,22,228
SD,South Dakota,46,065,Hughes County,46,093,SD,South Dakota,Meade County,14,27,214
SD,South Dakota,46,065,Hughes County,46,035,SD,South Dakota,Davison County,12,19,189
SD,South Dakota,46,065,Hughes County,46,081,SD,South Dakota,Lawrence County,11,21,160
SD,South Dakota,46,065,Hughes County,46,005,SD,South Dakota,Beadle County,10,14,135
SD,South Dakota,46,065,Hughes County,46,027,SD,South Dakota,Clay County,10,14,134
SD,South Dakota,46,065,Hughes County,63,020,XX,,Same State,130,248,2696
SD,South Dakota,46,065,Hughes County,63,021,XX,,"Same Region, Diff. State",83,178,2435
SD,South Dakota,46,065,Hughes County,63,022,XX,,Different Region,86,184,2028
SD,South Dakota,46,065,Hughes County,63,050,SD,,County Non-Migrant,5568,13022,188756
SD,South Dakota,46,067,Hutchinson County,96,000,SD,Total Migration-US and Foreign,Total (State Aggregate),136,301,3036
SD,South Dakota,46,067,Hutchinson County,46,009,SD,South Dakota,Bon Homme County,14,25,193
SD,South Dakota,46,067,Hutchinson County,46,035,SD,South Dakota,Davison County,14,32,347
SD,South Dakota,46,067,Hutchinson County,46,099,SD,South Dakota,Minnehaha County,12,28,268
SD,South Dakota,46,067,Hutchinson County,46,125,SD,South Dakota,Turner County,12,29,283
SD,South Dakota,46,067,Hutchinson County,63,020,XX,,Same State,55,126,1353
SD,South Dakota,46,067,Hutchinson County,63,021,XX,,"Same Region, Diff. State",14,29,289
SD,South Dakota,46,067,Hutchinson County,63,022,XX,,Different Region,15,32,303
SD,South Dakota,46,067,Hutchinson County,63,050,SD,,County Non-Migrant,2865,6619,68888
SD,South Dakota,46,069,Hyde County,96,000,SD,Total Migration-US and Foreign,Total (State Aggregate),35,78,619
SD,South Dakota,46,069,Hyde County,63,030,XX,,Suppress All Flows,35,78,619
SD,South Dakota,46,069,Hyde County,63,050,SD,,County Non-Migrant,582,1389,13137
SD,South Dakota,46,071,Jackson County,96,000,SD,Total Migration-US and Foreign,Total (State Aggregate),64,145,1199
SD,South Dakota,46,071,Jackson County,46,103,SD,South Dakota,Pennington County,10,15,88
SD,South Dakota,46,071,Jackson County,63,020,XX,,Same State,29,72,485
SD,South Dakota,46,071,Jackson County,63,021,XX,,"Same Region, Diff. State",14,33,469
SD,South Dakota,46,071,Jackson County,63,022,XX,,Different Region,11,25,157
SD,South Dakota,46,071,Jackson County,63,050,SD,,County Non-Migrant,736,1931,15131
SD,South Dakota,46,073,Jerauld County,96,000,SD,Total Migration-US and Foreign,Total (State Aggregate),34,78,786
SD,South Dakota,46,073,Jerauld County,46,005,SD,South Dakota,Beadle County,12,22,331
SD,South Dakota,46,073,Jerauld County,63,030,XX,,Suppress All Flows,22,56,455
SD,South Dakota,46,073,Jerauld County,63,050,SD,,County Non-Migrant,801,1899,16828
SD,South Dakota,46,075,Jones County,96,000,SD,Total Migration-US and Foreign,Total (State Aggregate),29,72,502
SD,South Dakota,46,075,Jones County,63,030,XX,,Suppress All Flows,29,72,502
SD,South Dakota,46,075,Jones County,63,050,SD,,County Non-Migrant,476,1079,12375
SD,South Dakota,46,077,Kingsbury County,96,000,SD,Total Migration-US and Foreign,Total (State Aggregate),118,230,2409
SD,South Dakota,46,077,Kingsbury County,46,005,SD,South Dakota,Beadle County,15,35,274
SD,South Dakota,46,077,Kingsbury County,46,011,SD,South Dakota,Brookings County,14,29,305
SD,South Dakota,46,077,Kingsbury County,46,099,SD,South Dakota,Minnehaha County,11,18,216
SD,South Dakota,46,077,Kingsbury County,63,020,XX,,Same State,46,83,915
SD,South Dakota,46,077,Kingsbury County,63,021,XX,,"Same Region, Diff. State",18,35,430
SD,South Dakota,46,077,Kingsbury County,63,022,XX,,Different Region,14,30,269
SD,South Dakota,46,077,Kingsbury County,63,050,SD,,County Non-Migrant,2035,4837,51017
SD,South Dakota,46,079,Lake County,96,000,SD,Total Migration-US and Foreign,Total (State Aggregate),288,573,6371
SD,South Dakota,46,079,Lake County,46,099,SD,South Dakota,Minnehaha County,71,141,1668
SD,South Dakota,46,079,Lake County,46,011,SD,South Dakota,Brookings County,22,38,411
SD,South Dakota,46,079,Lake County,46,077,SD,South Dakota,Kingsbury County,11,18,158
SD,South Dakota,46,079,Lake County,46,101,SD,South Dakota,Moody County,10,20,156
SD,South Dakota,46,079,Lake County,46,097,SD,South Dakota,Miner County,10,18,135
SD,South Dakota,46,079,Lake County,63,010,XX,,Same State,67,128,1120
SD,South Dakota,46,079,Lake County,63,011,XX,,Region 1: Northeast,10,17,99
SD,South Dakota,46,079,Lake County,63,012,XX,,Region 2: Midwest,40,90,815
SD,South Dakota,46,079,Lake County,63,013,XX,,Region 3: South,13,35,548
SD,South Dakota,46,079,Lake County,63,014,XX,,Region 4: West,34,68,1261
SD,South Dakota,46,079,Lake County,63,050,SD,,County Non-Migrant,3448,8300,97776
SD,South Dakota,46,081,Lawrence County,96,000,SD,Total Migration-US and Foreign,Total (State Aggregate),934,1731,21057
SD,South Dakota,46,081,Lawrence County,46,103,SD,South Dakota,Pennington County,121,224,4442
SD,South Dakota,46,081,Lawrence County,46,093,SD,South Dakota,Meade County,85,167,1612
SD,South Dakota,46,081,Lawrence County,46,019,SD,South Dakota,Butte County,66,119,1225
SD,South Dakota,46,081,Lawrence County,46,099,SD,South Dakota,Minnehaha County,33,55,626
SD,South Dakota,46,081,Lawrence County,56,005,Wy,Wyoming,Campbell County,26,51,554
SD,South Dakota,46,081,Lawrence County,46,065,SD,South Dakota,Hughes County,22,46,369
SD,South Dakota,46,081,Lawrence County,56,011,Wy,Wyoming,Crook County,14,29,218
SD,South Dakota,46,081,Lawrence County,46,033,SD,South Dakota,Custer County,14,25,194
SD,South Dakota,46,081,Lawrence County,46,013,SD,South Dakota,Brown County,13,22,236
SD,South Dakota,46,081,Lawrence County,27,053,Mn,Minnesota,Hennepin County,11,12,132
SD,South Dakota,46,081,Lawrence County,63,010,XX,,Same State,109,211,1989
SD,South Dakota,46,081,Lawrence County,63,011,XX,,Region 1: Northeast,18,36,409
SD,South Dakota,46,081,Lawrence County,63,012,XX,,Region 2: Midwest,114,219,2342
SD,South Dakota,46,081,Lawrence County,63,013,XX,,Region 3: South,51,103,1596
SD,South Dakota,46,081,Lawrence County,63,014,XX,,Region 4: West,237,412,5113
SD,South Dakota,46,081,Lawrence County,63,050,SD,,County Non-Migrant,7271,16662,218952
SD,South Dakota,46,083,Lincoln County,96,000,SD,Total Migration-US and Foreign,Total (State Aggregate),503,1079,16445
SD,South Dakota,46,083,Lincoln County,46,099,SD,South Dakota,Minnehaha County,250,553,7171
SD,South Dakota,46,083,Lincoln County,46,125,SD,South Dakota,Turner County,17,35,482
SD,South Dakota,46,083,Lincoln County,46,027,SD,South Dakota,Clay County,14,33,364
SD,South Dakota,46,083,Lincoln County,46,127,SD,South Dakota,Union County,11,26,223
SD,South Dakota,46,083,Lincoln County,63,020,XX,,Same State,60,93,975
SD,South Dakota,46,083,Lincoln County,63,021,XX,,"Same Region, Diff. State",93,211,2518
SD,South Dakota,46,083,Lincoln County,63,022,XX,,Different Region,58,128,4712
SD,South Dakota,46,083,Lincoln County,63,050,SD,,County Non-Migrant,5101,12738,159048
SD,South Dakota,46,085,Lyman County,96,000,SD,Total Migration-US and Foreign,Total (State Aggregate),94,186,1417
SD,South Dakota,46,085,Lyman County,46,015,SD,South Dakota,Brule County,16,36,305
SD,South Dakota,46,085,Lyman County,63,020,XX,,Same State,50,95,692
SD,South Dakota,46,085,Lyman County,63,021,XX,,"Same Region, Diff. State",10,18,130
SD,South Dakota,46,085,Lyman County,63,022,XX,,Different Region,18,37,290
SD,South Dakota,46,085,Lyman County,63,050,SD,,County Non-Migrant,1203,2997,28782
SD,South Dakota,46,087,McCook County,96,000,SD,Total Migration-US and Foreign,Total (State Aggregate),141,317,3196
SD,South Dakota,46,087,McCook County,46,099,SD,South Dakota,Minnehaha County,54,112,1211
SD,South Dakota,46,087,McCook County,63,020,XX,,Same State,46,117,956
SD,South Dakota,46,087,McCook County,63,021,XX,,"Same Region, Diff. State",18,36,301
SD,South Dakota,46,087,McCook County,63,022,XX,,Different Region,23,52,728
SD,South Dakota,46,087,McCook County,63,050,SD,,County Non-Migrant,1981,4903,48260
SD,South Dakota,46,089,McPherson County,96,000,SD,Total Migration-US and Foreign,Total (State Aggregate),36,88,667
SD,South Dakota,46,089,McPherson County,63,030,XX,,Suppress All Flows,36,88,667
SD,South Dakota,46,089,McPherson County,63,050,SD,,County Non-Migrant,884,1993,20333
SD,South Dakota,46,091,Marshall County,96,000,SD,Total Migration-US and Foreign,Total (State Aggregate),91,173,1711
SD,South Dakota,46,091,Marshall County,46,013,SD,South Dakota,Brown County,10,20,138
SD,South Dakota,46,091,Marshall County,63,020,XX,,Same State,36,74,606
